id	score	importantwordcount	intensity
20290	2.50804339899182	2.0	1
20291	0.0	0.0	1
20292	5.01736134932492	3.0	1
20293	1.36706654399821	1.0	1
20294	3.21076003056792	2.0	1
20295	3.333213838920944	3.0	1
20296	3.47596924716764	2.0	1
20297	1.5166355343060902	1.0	1
20298	1.465848426946458	2.0	1
20299	0.0	0.0	1
20300	1.6642715331121498	1.0	1
20301	0.0	0.0	1
20302	0.0	0.0	1
20303	1.4411279817979399	1.0	1
20304	1.9505618168911103	1.0	1
20305	3.945966597195009	3.0	1
20306	1.68520360211452	2.0	1
20307	2.0343700408571213	2.0	1
20308	0.0	0.0	1
20309	1.3685053422604099	1.0	1
20310	1.1478096490319598	1.0	1
20311	1.762602626081476	2.0	1
20312	1.6990890612612222	2.0	1
20313	1.3156663888272697	2.0	1
20314	0.740863333469132	1.0	1
20315	0.7971281720552701	1.0	1
20316	0.0	0.0	1
20317	0.6160942346868089	1.0	1
20318	1.4411279817979399	1.0	1
20319	3.90139905832065	2.0	1
20320	0.0	0.0	1
20321	1.8486246724683701	1.0	1
20322	0.0	0.0	1
20323	3.6524464021104	2.0	1
20324	2.60427199483001	2.0	1
20325	2.055213820147456	2.0	1
20326	0.0	0.0	1
20327	2.32421220542956	2.0	1
20328	2.016837562095482	2.0	1
20329	1.95195360556393	1.0	1
20330	1.95195360556393	1.0	1
20331	1.1410233893476	1.0	1
20332	1.7473704451516827	2.0	1
20333	1.5727367235307	1.0	1
20334	0.0	0.0	1
20335	3.3063464916283203	2.0	1
20336	1.9505618168911103	1.0	1
20337	1.730022937067395	2.0	1
20338	0.0	0.0	1
20339	0.0	0.0	1
20340	1.5952786616252	1.0	1
20341	1.584579936990741	2.0	1
20342	4.367226355654519	3.0	1
20343	1.9505618168911103	1.0	1
20344	2.8052949224597503	2.0	1
20345	1.66360061728692	1.0	1
20346	0.704772046906759	1.0	1
20347	0.0	0.0	1
20348	1.4285008582181102	1.0	1
20349	2.798758951479972	2.0	1
20350	1.95195360556393	1.0	1
20351	0.0	0.0	1
20352	0.0	0.0	1
20353	0.0	0.0	1
20354	0.635020372241544	1.0	1
20355	3.3076448126221623	3.0	1
20356	2.480013377389491	2.0	1
20357	0.871040893995223	1.0	1
20358	0.0	0.0	1
20359	1.606937856919454	2.0	1
20360	1.258612484656462	2.0	1
20361	3.37568667453607	2.0	1
20362	1.68625043983093	1.0	1
20363	1.8630006274469648	2.0	1
20364	0.0	0.0	1
20365	4.02588013464354	3.0	1
20366	0.0	0.0	1
20367	0.0	0.0	1
20368	1.770398448177756	2.0	1
20369	2.0121261281741627	2.0	1
20370	0.0	0.0	1
20371	3.1793185047331	2.0	1
20372	0.0	0.0	1
20373	0.0	0.0	1
20374	2.076148354039484	2.0	1
20375	0.0	0.0	1
20376	4.117957834298704	3.0	1
20377	1.1534459093461598	1.0	1
20378	5.409451611149007	5.0	1
20379	1.1478096490319598	1.0	1
20380	0.0	0.0	1
20381	0.953424775452805	1.0	1
20382	3.185870773178206	3.0	1
20383	1.542429364703241	2.0	1
20384	0.6160942346868089	1.0	1
20385	0.9217103430761721	1.0	1
20386	1.789374349636761	2.0	1
20387	0.760418453558755	1.0	0
20388	0.0	0.0	0
20389	1.5917882566854298	1.0	0
20390	1.7978029257366699	1.0	0
20391	0.0	0.0	0
20392	1.94944545275672	1.0	0
20393	0.0	0.0	0
20394	2.45247354783701	2.0	0
20395	0.0	0.0	0
20396	0.0	0.0	0
20397	0.0	0.0	0
20398	1.7978029257366699	1.0	0
20399	0.0	0.0	0
20400	1.258612484656462	2.0	0
20401	1.95195360556393	1.0	0
20402	1.4285008582181102	1.0	0
20403	0.0	0.0	0
20404	0.0	0.0	0
20405	0.0	0.0	0
20406	4.54642546109751	3.0	0
20407	0.0	0.0	0
20408	0.0	0.0	0
20409	2.886456213546043	3.0	0
20410	0.0	0.0	0
20411	0.0	0.0	0
20412	0.952076157581511	1.0	0
20413	0.0	0.0	0
20414	0.7130875743329459	1.0	0
20415	0.0	0.0	0
20416	1.8486246724683701	1.0	0
20417	1.94541763458415	1.0	0
20418	1.54648849745577	1.0	0
20419	0.0	0.0	0
20420	2.17926267856256	2.0	0
20421	1.5952786616252	1.0	0
20422	0.0	0.0	0
20423	1.2588064250039899	1.0	0
20424	0.0	0.0	0
20425	0.932329728214453	1.0	0
20426	0.0	0.0	0
20427	5.08041369306354	3.0	0
20428	0.0	0.0	0
20429	1.4285008582181102	1.0	0
20430	0.0	0.0	0
20431	1.58422882543861	1.0	0
20432	1.16349624519966	1.0	0
20433	1.4367001384392641	2.0	0
20434	0.0	0.0	0
20435	0.0	0.0	0
20436	0.871040893995223	1.0	0
20437	4.87527527968567	3.0	0
20438	2.818969754689639	3.0	0
20439	0.0	0.0	0
20440	0.952076157581511	1.0	0
20441	0.0	0.0	0
20442	2.191136153218443	2.0	0
20443	0.0	0.0	0
20444	1.2588064250039899	1.0	0
20445	0.0	0.0	0
20446	1.7320004417759312	2.0	0
20447	1.298081706766184	2.0	0
20448	1.9533381081418963	2.0	0
20449	2.564132865642864	2.0	0
20450	0.0	0.0	0
20451	0.704772046906759	1.0	0
20452	0.0	0.0	0
20453	0.603529518499451	1.0	0
20454	0.0	0.0	0
20455	1.16349624519966	1.0	0
20456	0.0	0.0	0
20457	0.0	0.0	0
20458	1.66360061728692	1.0	0
20459	0.0	0.0	0
20460	0.0	0.0	0
20461	1.6785874834271928	3.0	0
20462	1.64179867726009	1.0	0
20463	0.0	0.0	0
20464	1.5727367235307	1.0	0
20465	0.0	0.0	0
20466	0.0	0.0	0
20467	0.0	0.0	0
20468	1.16349624519966	1.0	0
20469	1.671591313980371	2.0	0
20470	0.0	0.0	0
20471	3.41274584824416	2.0	0
20472	0.0	0.0	0
20473	2.376800823657671	2.0	0
20474	2.6295497466421542	2.0	0
20475	1.75128291010178	1.0	0
20476	1.3156663888272697	2.0	0
20477	1.2100162608345502	1.0	0
20478	4.510126120604826	3.0	0
20479	0.0	0.0	0
20480	0.0	0.0	0
20481	2.2575647417583107	2.0	0
20482	0.0	0.0	0
20483	1.908364026194647	2.0	0
20484	1.5952786616252	1.0	0
20485	1.70872329568298	1.0	0
20486	0.0	0.0	0
20487	0.53175769276836	1.0	0
20488	1.43026903995192	1.0	0
20489	0.0	0.0	0
20490	0.0	0.0	0
20491	0.0	0.0	0
20492	0.871040893995223	1.0	0
20493	0.0	0.0	0
20494	0.0	0.0	0
20495	0.6160942346868089	1.0	0
20496	0.0	0.0	0
20497	0.0	0.0	0
20498	0.0	0.0	0
20499	0.0	0.0	0
20500	0.0	0.0	0
20501	1.75128291010178	1.0	0
20502	1.16349624519966	1.0	0
20503	1.64179867726009	1.0	0
20504	0.642518249969653	1.0	0
20505	1.68625043983093	1.0	0
20506	0.0	0.0	0
20507	2.1834725227217398	2.0	0
20508	0.0	0.0	0
20509	1.94944545275672	1.0	0
20510	0.0	0.0	0
20511	0.0	0.0	0
20512	0.0	0.0	0
20513	0.0	0.0	0
20514	0.0	0.0	0
20515	0.0	0.0	0
20516	1.8230914821230901	1.0	0
20517	0.60431139887832	1.0	0
20518	0.6160942346868089	1.0	0
20519	0.871040893995223	1.0	0
20520	5.891384231779159	4.0	0
20521	0.0	0.0	0
20522	1.2588064250039899	1.0	0
20523	0.0	0.0	0
20524	0.0	0.0	0
20525	0.0	0.0	0
20526	1.2588064250039899	1.0	0
20527	1.4285008582181102	1.0	0
20528	1.6382960467088898	1.0	0
20529	4.361642962350797	3.0	0
20530	0.0	0.0	0
20531	1.9437231064274199	1.0	0
20532	2.016837562095482	2.0	0
20533	0.0	0.0	0
20534	0.530567924632771	1.0	0
20535	0.0	0.0	0
20536	3.58552178368751	2.0	0
20537	2.68312314341641	2.0	0
20538	2.566403014177406	2.0	0
20539	2.17098824192274	2.0	0
20540	1.4285008582181102	1.0	0
20541	0.659185302454865	1.0	0
20542	0.0	0.0	0
20543	1.2680829536766929	2.0	0
20544	1.5917882566854298	1.0	0
20545	0.0	0.0	0
20546	1.68625043983093	1.0	0
20547	0.0	0.0	0
20548	0.0	0.0	0
20549	0.0	0.0	0
20550	1.70872329568298	1.0	0
20551	1.68625043983093	1.0	0
20552	1.957997062072554	2.0	0
20553	0.0	0.0	0
20554	0.659185302454865	1.0	0
20555	0.7140792495623142	1.0	0
20556	0.0	0.0	0
20557	0.505034622627606	1.0	0
20558	0.0	0.0	0
20559	1.3531691864522701	1.0	0
20560	1.18981355351704	1.0	0
20561	2.033585419396703	2.0	0
20562	0.0	0.0	0
20563	1.95195360556393	1.0	0
20564	1.18981355351704	1.0	0
20565	0.0	0.0	0
20566	1.8230914821230901	1.0	0
20567	1.2588064250039899	1.0	0
20568	0.0	0.0	0
20569	0.0	0.0	0
20570	0.0	0.0	0
20571	0.0	0.0	0
20572	0.0	0.0	0
20573	0.0	0.0	0
20574	0.0	0.0	0
20575	2.587191373048997	2.0	0
20576	1.2588064250039899	1.0	0
20577	0.0	0.0	0
20578	0.0	0.0	0
20579	1.16349624519966	1.0	0
20580	0.0	0.0	0
20581	0.0	0.0	0
20582	0.0	0.0	0
20583	0.642518249969653	1.0	0
20584	2.2929889135233243	2.0	0
20585	0.0	0.0	0
20586	1.5375198274730102	1.0	0
20587	0.0	0.0	0
20588	3.8476869174791304	3.0	0
20589	0.0	0.0	0
20590	2.048827495024591	2.0	0
20591	0.0	0.0	0
20592	0.0	0.0	0
20593	0.0	0.0	0
20594	0.0	0.0	0
20595	1.5952786616252	1.0	0
20596	0.0	0.0	0
20597	1.46644578978223	1.0	0
20598	0.610779679724511	1.0	0
20599	1.9437231064274199	1.0	0
20600	0.0	0.0	0
20601	1.94944545275672	1.0	0
20602	0.0	0.0	0
20603	0.740863333469132	1.0	0
20604	3.10891387978381	2.0	0
20605	0.0	0.0	0
20606	1.4285008582181102	1.0	0
20607	1.4411279817979399	1.0	0
20608	0.0	0.0	0
20609	0.0	0.0	0
20610	1.6130954982199341	2.0	0
20611	1.01194634707246	1.0	0
20612	0.0	0.0	0
20613	0.0	0.0	0
20614	0.0	0.0	0
20615	0.0	0.0	0
20616	1.4411279817979399	1.0	0
20617	0.0	0.0	0
20618	1.16349624519966	1.0	0
20619	0.0	0.0	0
20620	0.7479808012379959	1.0	0
20621	0.9217103430761721	1.0	0
20622	0.0	0.0	0
20623	0.7557028473319058	1.0	0
20624	0.0	0.0	0
20625	0.505034622627606	1.0	0
20626	1.07075419350105	1.0	0
20627	0.0	0.0	0
20628	0.0	0.0	0
20629	0.0	0.0	0
20630	0.0	0.0	0
20631	0.0	0.0	0
20632	0.0	0.0	0
20633	0.0	0.0	0
20634	0.0	0.0	0
20635	0.0	0.0	0
20636	0.0	0.0	0
20637	0.0	0.0	0
20638	0.0	0.0	0
20639	0.0	0.0	0
20640	0.6169525388315921	1.0	0
20641	1.1534459093461598	1.0	0
20642	0.0	0.0	0
20643	1.7797284578364223	2.0	0
20644	0.6160942346868089	1.0	0
20645	0.0	0.0	0
20646	3.0996420956924444	4.0	0
20647	0.0	0.0	0
20648	1.1478096490319598	1.0	0
20649	1.75128291010178	1.0	0
20650	0.642518249969653	1.0	0
20651	0.8002508749954871	1.0	0
20652	0.0	0.0	0
20653	0.0	0.0	0
20654	0.9217103430761721	1.0	0
20655	0.0	0.0	0
20656	1.66360061728692	1.0	0
20657	0.0	0.0	0
20658	0.0	0.0	0
20659	0.635237767485067	1.0	0
20660	0.0	0.0	0
20661	0.0	0.0	0
20662	1.2588064250039899	1.0	0
20663	0.871040893995223	1.0	0
20664	2.7967489652120907	3.0	0
20665	0.0	0.0	0
20666	0.659185302454865	1.0	0
20667	0.565659244444041	1.0	0
20668	1.1410233893476	1.0	0
20669	1.3685053422604099	1.0	0
20670	0.0	0.0	0
20671	0.0	0.0	0
20672	1.3137243662689582	2.0	0
20673	0.0	0.0	0
20674	0.0	0.0	0
20675	1.64179867726009	1.0	0
20676	0.0	0.0	0
20677	1.01194634707246	1.0	0
20678	1.16349624519966	1.0	0
20679	0.0	0.0	0
20680	0.0	0.0	0
20681	0.0	0.0	0
20682	0.0	0.0	0
20683	0.0	0.0	0
20684	0.505034622627606	1.0	0
20685	0.0	0.0	0
20686	0.649040853383092	1.0	0
20687	0.0	0.0	0
20688	2.083646231767593	2.0	0
20689	0.0	0.0	0
20690	0.0	0.0	0
20691	0.0	0.0	0
20692	1.16349624519966	1.0	0
20693	2.5453697340066403	2.0	0
20694	0.0	0.0	0
20695	0.0	0.0	0
20696	2.783644020378459	2.0	0
20697	0.0	0.0	0
20698	0.50051994227308	1.0	0
20699	0.8021999257876029	1.0	0
20700	0.0	0.0	0
20701	2.16225049553306	2.0	0
20702	0.0	0.0	0
20703	1.19818180318755	1.0	0
20704	1.399008036927937	2.0	0
20705	4.490787368590791	3.0	0
20706	0.0	0.0	0
20707	0.541402266798481	1.0	0
20708	0.0	0.0	0
20709	1.8486246724683701	1.0	0
20710	0.0	0.0	0
20711	0.0	0.0	0
20712	0.0	0.0	0
20713	0.788802795758251	1.0	0
20714	0.0	0.0	0
20715	0.0	0.0	0
20716	0.0	0.0	0
20717	0.0	0.0	0
20718	0.0	0.0	0
20719	2.9512151031505	2.0	0
20720	0.0	0.0	0
20721	3.9829898870592237	3.0	0
20722	0.0	0.0	0
20723	0.0	0.0	0
20724	1.4411279817979399	1.0	0
20725	1.5166355343060902	1.0	0
20726	0.0	0.0	0
20727	0.635237767485067	1.0	0
20728	1.3175780697765018	2.0	0
20729	0.649040853383092	1.0	0
20730	0.788802795758251	1.0	0
20731	0.0	0.0	0
20732	1.1410233893476	1.0	0
20733	0.0	0.0	0
20734	1.704898511998141	2.0	0
20735	0.0	0.0	0
20736	0.0	0.0	0
20737	0.0	0.0	0
20738	1.5952786616252	1.0	0
20739	0.0	0.0	0
20740	0.0	0.0	0
20741	0.635020372241544	1.0	0
20742	1.8486246724683701	1.0	0
20743	0.0	0.0	0
20744	0.0	0.0	0
20745	1.6382960467088898	1.0	0
20746	0.0	0.0	0
20747	0.0	0.0	0
20748	0.0	0.0	0
20749	0.871040893995223	1.0	0
20750	1.1410233893476	1.0	0
20751	0.0	0.0	0
20752	0.0	0.0	0
20753	1.1410233893476	1.0	0
20754	0.0	0.0	0
20755	0.0	0.0	0
20756	0.0	0.0	0
20757	0.0	0.0	0
20758	0.0	0.0	0
20759	0.0	0.0	0
20760	0.0	0.0	0
20761	0.0	0.0	0
20762	0.9800930225349659	1.0	0
20763	3.37391849280226	2.0	0
20764	0.0	0.0	0
20765	0.0	0.0	0
20766	0.6160942346868089	1.0	0
20767	1.0581357295418399	1.0	0
20768	0.0	0.0	0
20769	0.0	0.0	0
20770	0.0	0.0	0
20771	0.0	0.0	0
20772	0.0	0.0	0
20773	0.0	0.0	0
20774	1.2554337405253502	1.0	0
20775	0.0	0.0	0
20776	0.0	0.0	0
20777	3.3168869456335264	3.0	0
20778	0.0	0.0	0
20779	1.390735149858267	2.0	0
20780	0.0	0.0	0
20781	0.0	0.0	0
20782	1.1410233893476	1.0	0
20783	5.356469615445881	3.0	0
20784	0.0	0.0	0
20785	2.401332444236121	2.0	0
20786	3.031113319176178	3.0	0
20787	2.329040952664885	2.0	0
20788	0.0	0.0	0
20789	1.957997062072554	2.0	0
20790	0.0	0.0	0
20791	3.038534882840412	3.0	0
20792	0.0	0.0	0
20793	3.6524464021104	2.0	0
20794	4.559569543833897	4.0	0
20795	0.953424775452805	1.0	0
20796	1.07075419350105	1.0	0
20797	2.41695869661456	2.0	0
20798	1.2431584734677519	2.0	0
20799	0.0	0.0	0
20800	0.505034622627606	1.0	0
20801	2.590727990325414	2.0	0
20802	0.0	0.0	0
20803	0.7977714657410111	1.0	0
20804	0.530567924632771	1.0	0
20805	3.2941994053667214	3.0	0
20806	0.5909770524283311	1.0	0
20807	0.0	0.0	0
20808	0.0	0.0	0
20809	1.925052906353193	2.0	0
20810	0.0	0.0	0
20811	0.0	0.0	0
20812	0.0	0.0	0
20813	0.0	0.0	0
20814	0.0	0.0	0
20815	0.0	0.0	0
20816	0.0	0.0	0
20817	0.0	0.0	0
20818	0.0	0.0	0
20819	1.1410233893476	1.0	0
20820	0.0	0.0	0
20821	0.0	0.0	0
20822	1.1478096490319598	1.0	0
20823	0.0	0.0	0
20824	0.0	0.0	0
20825	1.2588064250039899	1.0	0
20826	0.0	0.0	0
20827	1.94944545275672	1.0	0
20828	0.0	0.0	0
20829	0.0	0.0	0
20830	2.387711225434024	2.0	0
20831	0.0	0.0	0
20832	0.872033449907975	1.0	0
20833	0.0	0.0	0
20834	3.4184681945734603	2.0	0
20835	0.0	0.0	0
20836	0.0	0.0	0
20837	0.0	0.0	0
20838	0.0	0.0	0
20839	0.0	0.0	0
20840	1.9437231064274199	1.0	0
20841	0.0	0.0	0
20842	0.6169525388315921	1.0	0
20843	0.0	0.0	0
20844	1.1410233893476	1.0	0
20845	0.0	0.0	0
20846	0.0	0.0	0
20847	0.0	0.0	0
20848	0.0	0.0	0
20849	5.2379225117941415	4.0	0
20850	0.0	0.0	0
20851	0.0	0.0	0
20852	0.9217103430761721	1.0	0
20853	0.0	0.0	0
20854	0.0	0.0	0
20855	0.0	0.0	0
20856	0.0	0.0	0
20857	0.0	0.0	0
20858	0.0	0.0	0
20859	1.1534459093461598	1.0	0
20860	0.0	0.0	0
20861	0.0	0.0	0
20862	0.0	0.0	0
20863	0.0	0.0	0
20864	0.0	0.0	0
20865	1.14730284483245	1.0	0
20866	1.9437231064274199	1.0	0
20867	0.0	0.0	0
20868	0.0	0.0	0
20869	0.0	0.0	0
20870	0.0	0.0	0
20871	0.6789879297510439	1.0	0
20872	1.1410233893476	1.0	0
20873	0.0	0.0	0
20874	5.729010337779664	5.0	0
20875	1.1410233893476	1.0	0
20876	0.50112072330647	1.0	0
20877	0.0	0.0	0
20878	1.3660128110521002	1.0	0
20879	0.893346651509521	1.0	0
20880	1.1410233893476	1.0	0
20881	1.6642715331121498	1.0	0
20882	0.649040853383092	1.0	0
20883	0.0	0.0	0
20884	1.6382960467088898	1.0	0
20885	0.0	0.0	0
20886	0.583896831993822	1.0	0
20887	0.0	0.0	0
