id	score	importantwordcount	intensity
2018-en-joy-dev-173	0.906346487373509	1.0	1
2018-en-joy-dev-174	0.621442705431943	1.0	2
2018-en-joy-dev-175	0.0	0.0	2
2018-en-joy-dev-176	0.621442705431943	1.0	3
2018-en-joy-dev-177	1.7663567764008068	2.0	2
2018-en-joy-dev-178	1.8678868693899928	2.0	2
2018-en-joy-dev-179	3.2456909067950837	4.0	3
2018-en-joy-dev-180	2.087932248234929	2.0	3
2018-en-joy-dev-181	4.6342111690996	3.0	1
2018-en-joy-dev-182	1.76937612458291	1.0	1
2018-en-joy-dev-183	1.79359038270351	1.0	2
2018-en-joy-dev-184	2.143457266967588	2.0	2
2018-en-joy-dev-185	2.130874378330601	2.0	0
2018-en-joy-dev-186	2.977154966275858	3.0	1
2018-en-joy-dev-187	0.0	0.0	3
2018-en-joy-dev-188	0.0	0.0	1
2018-en-joy-dev-189	1.26749728680673	1.0	0
2018-en-joy-dev-190	0.0	0.0	0
2018-en-joy-dev-191	0.0	0.0	3
2018-en-joy-dev-192	4.796230645408925	4.0	1
2018-en-joy-dev-193	0.0	0.0	0
2018-en-joy-dev-194	0.0	0.0	1
2018-en-joy-dev-195	9.25388886488331	8.0	3
2018-en-joy-dev-196	0.0	0.0	3
2018-en-joy-dev-197	0.0	0.0	0
2018-en-joy-dev-198	3.0857502216999695	2.0	0
2018-en-joy-dev-199	0.0	0.0	0
2018-en-joy-dev-200	1.06224081480177	1.0	2
