id	score	intensity
10300	0.6097524764129083	2
10301	1.392183105170522	2
10302	0.7981139977470519	2
10303	1.3533793498749174	2
10304	0.11772902598395098	2
10305	1.42712455320492	2
10306	0.13325757722338794	1
10307	0.735595195719897	2
10308	0.24790140693682802	2
10309	1.3620004156605197	2
10310	0.276569904321116	2
10311	0.46758816229451106	2
10312	0.07752260550591	2
10313	0.7303474630770295	2
10314	1.0980952334920426	2
10315	1.8252475217016557	2
10316	0.786787262700062	2
10317	1.0111574890099781	2
10318	1.7253951148199083	2
10319	2.3727508702793356	2
10320	0.851576061914946	2
10321	0.331785378651139	2
10322	2.405608228741931	2
10323	0.674714109249722	2
10324	0.7207802769773279	2
10325	1.239021082861045	2
10326	2.025280805009362	2
10327	1.34987270727658	2
10328	1.27576473512286	2
10329	1.736800110879444	2
10330	1.9946753521130243	2
10331	1.8733253006191	2
10332	1.2579071177228502	2
10333	1.4701918005374286	2
10334	2.121180860496169	2
10335	0.0	2
10336	2.174234239053077	2
10337	1.9952253023902047	2
10338	1.3393455714546452	2
10339	0.963073132537318	2
10340	0.370523839435291	2
10341	1.1169211206456056	2
10342	1.1434904136883899	2
10343	2.1368435333179794	2
10344	0.26691485681627103	2
10345	2.331289714676114	2
10346	2.238797704245566	2
10347	0.41854480258812776	2
10348	1.1422333424983402	2
10349	1.9351180671079509	2
10350	1.2300702634786114	2
10351	1.1704722029632346	2
10352	1.3278284399215026	2
10353	0.0	1
10354	1.621658030630213	2
10355	1.16755115048263	2
10356	2.310416585751587	2
10357	0.8847547772761986	2
10358	2.62553340962878	2
10359	2.6190279198991555	1
10360	0.35989795302388156	2
10361	1.8026269838439328	2
10362	0.45906884502748196	2
10363	1.315396975134628	2
10364	0.774841518777597	2
10365	1.00247140012318	2
10366	0.0036665419675759297	2
10367	0.2577026210678443	2
10368	0.0	2
10369	1.4476768219813192	2
10370	1.4382119535034699	2
10371	3.123575695259813	2
10372	2.941353504712909	2
10373	3.045921601114895	0
10374	1.0571493118476019	2
10375	0.0215451021310287	2
10376	3.082893173326909	2
10377	2.4682491995649594	2
10378	1.591319504436731	2
10379	2.430301913683348	2
10380	2.137932183303709	2
10381	0.15133174683300799	2
10382	1.459985211948375	2
10383	1.784598676413722	2
10384	1.52823269795283	2
10385	0.0	2
10386	0.0	2
10387	1.2126525894832911	2
10388	0.83162894218866	2
10389	0.0	2
10390	0.2470781442879662	2
10391	1.7307727370020953	2
10392	1.311702072398715	2
10393	0.6117125661121773	2
10394	4.769010408545811	2
10395	0.8842209655333051	2
10396	3.6893739018161478	2
10397	0.9849625928562221	2
10398	2.5568577897331286	2
10399	2.27373396182622	1
10400	0.5992619862334979	2
10401	1.0480959942841501	2
10402	1.422810154138	2
10403	2.7493756523016835	2
10404	0.672229713252603	2
10405	1.08917955091552	2
10406	1.422810154138	2
10407	0.432376754860323	2
10408	0.9449645692309111	2
10409	0.977930291207062	2
10410	0.14505026057037682	2
10411	0.0	2
10412	1.2579071177228502	2
10413	1.4489809026962093	2
10414	1.086001868975848	2
10415	0.0	2
10416	1.1889571939833274	2
10417	0.9315803414741408	2
10418	1.894056855299396	2
10419	0.333587975585202	2
10420	1.4840108859332288	2
10421	0.0	2
10422	0.454522219686171	2
10423	1.0477079173511936	2
10424	0.5582316648472515	2
10425	0.8374898693380631	2
10426	0.07752260550591	2
10427	0.275422667887553	2
10428	0.8726334588335265	2
10429	1.6222283809801312	2
10430	0.137543308359705	2
10431	0.32910749378930615	2
10432	1.60013309261547	2
10433	1.517063661481143	2
10434	0.28903869038113983	2
10435	1.7612086819426442	2
10436	2.9805073299063745	2
10437	1.0111574890099781	2
10438	1.707789482076679	2
10439	1.271220169406852	2
10440	1.7010586328551096	2
10441	0.0	2
10442	1.0280377913788932	2
10443	0.7752438187241961	2
10444	0.5836606834569129	2
10445	1.6450324998048211	2
10446	1.0792572390304997	2
10447	0.275422667887553	2
10448	1.309023001917545	2
10449	4.550700248464733	2
10450	1.842254893770062	2
10451	0.5222977029017744	0
10452	0.7994628169292601	2
10453	0.8888081922808401	2
10454	1.7131517784511245	2
10455	1.294529057386563	2
10456	0.8888081922808401	2
10457	1.119991417850543	2
10458	0.967108552581428	2
10459	0.9538205458193835	2
10460	1.1998989843481498	2
10461	0.20677269451646302	2
10462	1.9174393064114739	2
10463	0.967973086725908	2
10464	0.0	2
10465	0.0753697521448089	2
10466	2.5837547218862684	2
10467	1.271220169406852	2
10468	1.1998989843481498	2
10469	2.6878715789292524	2
10470	0.17178806734851773	2
10471	1.271378424940369	2
10472	1.4405919293361527	2
10473	0.0697920101271379	2
10474	1.469538896758195	1
10475	3.093789701835967	1
10476	1.6334909288010135	1
10477	1.36640200922779	1
10478	0.7447373852029396	1
10479	1.4707019919198026	1
10480	0.871581669488534	1
10481	0.7320052521023395	1
10482	1.422810154138	1
10483	0.8163979328108191	1
10484	0.0604281721466099	1
10485	1.393302592142649	1
10486	0.382413335650371	1
10487	0.106990667762818	1
10488	0.676612440822479	1
10489	0.614926482554773	1
10490	1.13780052386713	1
10491	0.0	1
10492	1.8145996569189526	1
10493	2.093474160788767	1
10494	0.89661693533207	1
10495	0.0	1
10496	1.2517535255485122	1
10497	0.86844116440947	1
10498	2.1011188708479	1
10499	1.9118684915139461	1
10500	1.7328140505181362	1
10501	1.669048551165574	1
10502	1.9552005388702138	1
10503	0.09327936416457254	1
10504	1.6042269722376898	1
10505	2.526179183979466	2
10506	0.20032253854367998	1
10507	0.735126162039053	1
10508	0.0	1
10509	1.00247140012318	1
10510	1.445946119451889	1
10511	0.31009107010022413	1
10512	0.8434361635721195	1
10513	1.7480479001900646	1
10514	0.33386691915165523	1
10515	0.736768234390174	1
10516	1.100150923384146	2
10517	1.5342051274870034	1
10518	1.728399313641444	2
10519	0.0	1
10520	0.0359581810846595	1
10521	1.471123922374961	1
10522	1.19025037397356	1
10523	0.1453066693633533	1
10524	0.5939130621367984	1
10525	0.8884990576516141	1
10526	0.26368293860703	1
10527	1.62981844151314	1
10528	1.27586315285717	1
10529	0.0	1
10530	0.7108076300987888	1
10531	0.301274760436524	1
10532	0.424393549348021	1
10533	0.5307489268876618	1
10534	1.770982139582223	1
10535	1.6009678926860051	1
10536	0.339340322434726	1
10537	0.588187137181767	1
10538	0.0	1
10539	0.0	2
10540	1.1268581294495976	1
10541	1.2832854852462439	1
10542	0.588348229271901	1
10543	0.932327356829237	1
10544	1.119675366782399	1
10545	1.432233925551604	1
10546	0.8294662752109112	2
10547	0.167673702500207	2
10548	0.925942482826912	1
10549	0.9078727046602669	1
10550	1.717022130442695	1
10551	1.439917775205603	1
10552	0.822948902639199	1
10553	1.0816087206819	1
10554	0.0	1
10555	1.432284621546424	1
10556	1.6663089918468823	1
10557	1.193208404758596	1
10558	0.13325757722338794	1
10559	0.378348840993602	1
10560	0.807268575160248	1
10561	1.2204463257409441	1
10562	3.0305272587690557	1
10563	1.5394722603620767	1
10564	1.00247140012318	1
10565	1.4878720992430652	1
10566	0.285588516179774	1
10567	1.9244876099193435	1
10568	0.3614903618834383	1
10569	1.745129113589069	1
10570	2.5875508975576484	1
10571	0.0	1
10572	0.617338501444822	1
10573	0.6928103393128129	1
10574	0.38161316826303504	1
10575	0.0872416763061188	1
10576	0.189128637501467	1
10577	1.1434904136883899	1
10578	0.4646431437661881	1
10579	2.753586489662149	2
10580	1.34987270727658	1
10581	1.5708928737201497	1
10582	0.0989307685301781	0
10583	1.1434904136883899	1
10584	0.275422667887553	1
10585	0.361620775026348	1
10586	2.2413981232164217	1
10587	0.96596978016596	0
10588	0.0040784161508349	1
10589	1.4030456959317372	1
10590	0.11772902598395098	1
10591	0.0	1
10592	1.1434904136883899	1
10593	2.1851223374143625	1
10594	0.0	1
10595	1.0213390828056537	1
10596	1.890165843174667	0
10597	0.576191289197222	1
10598	0.31833261605288	1
10599	1.130895512047809	1
10600	0.8545512700465571	1
10601	0.532109379547876	1
10602	1.8595875440424388	1
10603	0.5254384135277859	1
10604	0.24790140693682802	1
10605	0.7367416036592577	1
10606	0.29796313897611	1
10607	0.9836283123217	1
10608	0.9159107994315725	1
10609	1.6579084074908799	1
10610	0.8842209655333051	1
10611	1.4182516167294306	1
10612	0.538457353653715	1
10613	0.540839701519083	1
10614	0.0243469212173618	1
10615	1.2940679809687992	1
10616	0.0	1
10617	0.0243469212173618	1
10618	0.167673702500207	1
10619	1.9162070842050223	1
10620	0.288743511863214	1
10621	0.969742936644887	1
10622	0.41296597624725795	1
10623	0.148981569488055	1
10624	1.073685479420131	1
10625	0.9674455123062998	1
10626	1.3846693551858562	1
10627	0.42617190241551706	1
10628	0.4750076386692205	1
10629	1.953175292349445	1
10630	0.15245975561170938	1
10631	2.0117947213625738	1
10632	0.548077368819313	1
10633	0.9933197565084837	1
10634	2.3859115959069577	1
10635	3.0497607261257063	1
10636	0.871874945604953	1
10637	0.691710048280376	1
10638	0.8362176578351479	1
10639	0.886818751067134	1
10640	0.418314503271639	0
10641	1.18192910250545	0
10642	1.8154108226660037	1
10643	0.9747870613292698	0
10644	1.01218021425014	0
10645	1.10164740458595	0
10646	0.0753697521448089	0
10647	1.566138797323267	0
10648	1.506543321368798	0
10649	0.5509004804310178	0
10650	0.275422667887553	0
10651	0.3351474929326948	0
10652	0.899088024142044	0
10653	1.8036795955392502	0
10654	0.339271295931186	0
10655	0.2054128866881648	0
10656	0.0	0
10657	0.8842209655333051	0
10658	2.1293688793043337	0
10659	0.210675138493395	0
10660	1.4258291417497448	0
10661	0.9858218045318992	1
10662	1.00247140012318	0
10663	0.738386654814261	0
10664	3.914911291149531	0
10665	1.690215081579098	0
10666	1.7380545662332412	0
10667	1.4179561350799372	0
10668	1.34987270727658	0
10669	0.38466410731197614	0
10670	1.1434904136883899	0
10671	2.100289049522568	0
10672	0.19140338354351488	0
10673	1.5424726974849912	0
10674	0.6888784186049697	0
10675	1.304504144105076	0
10676	0.41941803111086495	1
10677	0.16673417846508687	0
10678	1.5574559454477264	0
10679	0.0982794663680926	0
10680	0.18283345148567298	0
10681	0.582617554562916	0
10682	0.582617554562916	1
10683	1.4012316454216769	0
10684	0.155258049158827	0
10685	0.7727686531465432	0
10686	1.238122824874323	0
10687	1.0768546772782008	0
10688	0.43997778734000603	0
10689	1.282828193219293	0
10690	1.5362816148577012	0
10691	0.0	0
10692	0.46393820260853824	0
10693	0.28379043067267673	0
10694	1.7420386938233272	0
10695	0.35437856680880503	0
10696	0.6287596637388131	0
10697	1.34987270727658	0
10698	0.189769704258469	0
10699	3.445469954697773	0
10700	1.3048676499258978	0
10701	2.0702918036652282	0
10702	0.428409845279108	0
10703	2.4921011370115314	0
10704	1.4999942743346908	0
10705	0.6783087167099002	0
10706	1.175859865603572	0
10707	1.214530257037106	0
10708	0.275422667887553	0
10709	1.4620768258599963	0
10710	0.905917369269846	0
10711	1.258941141462319	0
10712	1.435517086863825	0
10713	0.9186890979672574	0
10714	1.950294124275855	0
10715	0.0	0
10716	2.3743858934829785	0
10717	0.995117542923186	0
10718	1.495955314959974	0
10719	0.5478399596519206	0
10720	0.7436532805590258	0
10721	1.6269505719877062	0
10722	1.5461493955386463	0
10723	0.6037851765961001	0
10724	0.418314503271639	0
10725	0.5016774557813435	0
10726	1.01218021425014	0
10727	0.724413408538608	0
10728	1.4339715454501438	0
10729	0.0872416763061188	0
10730	1.682643775712554	0
10731	0.0604281721466099	0
10732	0.106990667762818	0
10733	1.0816087206819	0
10734	1.959071473329091	0
10735	0.6391393239822266	0
10736	1.7008695087634218	0
10737	1.3280345597553656	0
10738	1.4178398141167559	0
10739	0.227801100472802	0
10740	2.683602871544559	0
10741	0.1047409063954657	0
10742	0.438293794044827	0
10743	1.4561941253338822	0
10744	1.422810154138	0
10745	0.25126041860847304	0
10746	0.25954084426757484	0
10747	3.381881627467091	0
10748	2.9531317755336053	0
10749	0.385979076016137	0
10750	1.1042085432001412	0
10751	0.0872416763061188	0
10752	1.0816087206819	0
10753	0.865185824880479	0
10754	0.7285158134578767	0
10755	1.6010740978899392	0
10756	0.148981569488055	0
10757	0.0	0
10758	2.5284736939457897	0
10759	0.210675138493395	0
10760	2.8104062356842445	0
10761	0.245766458304665	0
10762	0.25126041860847304	0
10763	1.182774622348421	0
10764	0.167673702500207	0
10765	0.882448381269175	0
10766	0.815987550107566	0
10767	0.531505108353812	0
10768	0.3063360142946404	0
10769	1.587818672859479	0
10770	0.433337804970254	0
10771	1.521662308946531	0
10772	0.276344242001252	0
10773	0.982116769730859	0
10774	0.7901283818439141	0
10775	1.6010740978899392	0
10776	0.14014140380642734	0
10777	0.023671110695321	0
10778	0.5698629947099101	0
10779	0.189769704258469	0
10780	0.0872416763061188	0
10781	0.895216792047457	0
10782	0.303904152093895	0
10783	0.4413021582091597	0
10784	0.0742214942789456	0
10785	1.34987270727658	0
10786	1.506303662164175	0
10787	0.0872416763061188	0
10788	0.0789604202755374	0
10789	0.288743511863214	0
10790	0.0	0
10791	0.7981139977470519	0
10792	0.3351474929326948	0
10793	0.1317652876714189	0
10794	0.582617554562916	0
10795	0.6171921362898334	0
10796	0.12450569318521303	0
10797	0.245766458304665	0
10798	0.9887464455005429	0
10799	0.7968267436133779	0
10800	0.0	0
10801	0.210675138493395	0
10802	1.107521326462874	0
10803	0.4413021582091597	0
10804	0.554829303994564	0
10805	0.12441390229375728	0
10806	1.589043182853104	0
10807	0.346230834780627	0
10808	0.35437856680880503	0
10809	0.0646744630280609	0
10810	0.0	0
10811	0.869795493986759	0
10812	0.148981569488055	0
10813	0.143328643185267	0
10814	0.0	0
10815	0.0	0
10816	0.418314503271639	0
10817	0.0634555287672969	0
10818	0.940995078099305	0
10819	0.7420513123204899	0
10820	0.0	0
10821	0.225942610624183	0
10822	0.0872416763061188	0
10823	0.9858218045318992	0
10824	0.12450569318521303	0
10825	0.0	0
10826	0.454522219686171	0
10827	0.20479378613120702	0
10828	0.20124999803381197	0
10829	0.0	0
10830	0.5014307100805941	0
10831	0.6700876471569189	0
10832	0.0	0
10833	0.982116769730859	0
10834	0.0504625856469452	0
10835	1.2377077579388192	0
10836	0.5912467903623271	0
10837	0.20479378613120702	0
10838	0.977930291207062	0
10839	2.0117947213625738	0
10840	0.49556616983845203	0
10841	0.7595188144984442	0
10842	0.44166680767987904	0
10843	0.8032306084158639	0
10844	0.45520855589767556	0
10845	0.6124753298032859	0
10846	0.0	0
10847	1.00247140012318	0
10848	2.7393317924180907	0
10849	0.0	0
10850	0.16673417846508687	0
10851	0.0	0
10852	0.0	0
10853	0.275422667887553	0
10854	0.0	0
10855	0.0	0
10856	0.49556616983845203	0
10857	0.1811845547512479	2
10858	1.128165380012381	1
10859	0.997552534509903	2
10860	0.9970185287171291	2
10861	2.554737325766233	3
10862	3.977547479904233	3
10863	0.7331840521078782	0
10864	3.199511470776699	3
10865	1.939058880711379	3
10866	0.6632941455885191	1
10867	0.35497423697733	3
10868	0.6815043117297723	3
10869	1.0288001995327427	0
10870	1.5190152362111098	1
10871	0.24325050108824964	0
10872	0.13294786510750697	2
10873	0.13294786510750697	2
10874	1.180934419203886	2
10875	1.1998989843481498	2
10876	1.961551032093857	3
10877	1.9939030775838191	2
10878	2.940449191487459	3
10879	0.0	1
10880	0.0	1
10881	1.6229411661895214	2
10882	0.8702996270146959	1
10883	0.106990667762818	0
10884	1.6459639809190332	2
10885	2.47904705716318	2
10886	0.736250110820337	3
10887	1.391087018936559	1
10888	1.1434904136883899	1
10889	0.70894699092327	1
10890	0.314658384215231	3
10891	0.324803152303751	0
10892	1.393954523579129	3
10893	0.539403253532572	2
10894	0.7256211291308335	2
10895	0.6292806830719461	0
10896	0.582617554562916	2
10897	0.26691485681627103	1
10898	0.0	1
10899	0.24235866571602796	0
10900	0.24235866571602796	0
10901	0.40811712555279	2
10902	2.2344551328202353	2
10903	1.6126363874363498	0
10904	0.0	0
10905	1.0600044752351498	2
10906	1.4634251591760261	3
10907	0.18766042405316602	1
10908	2.01453564664783	1
10909	0.9836283123217	0
10910	1.42712455320492	0
10911	0.0	0
10912	0.8704625686309465	1
10913	1.2204178900920737	2
10914	0.513624683075964	2
10915	2.013427751367992	3
10916	4.131934644484409	2
10917	0.899798635374095	0
10918	0.32054097757544403	1
10919	4.880434573124278	3
10920	3.453310019919358	2
10921	1.8792854555900078	2
10922	1.182099999344208	1
10923	0.1339191214901933	0
10924	1.7452144924814412	1
10925	1.7452144924814412	0
10926	3.3915045528726986	3
10927	0.8177822752045469	0
10928	0.8177822752045469	1
10929	1.6995806615973947	2
10930	1.5368938266967058	3
10931	1.943540098026081	1
10932	0.9836283123217	2
10933	0.4017588990389473	0
10934	1.4038712585086914	2
10935	0.513624683075964	2
10936	1.419350694589965	2
10937	3.1055754377497635	3
10938	0.0446854498860152	0
10939	0.387125382081971	0
10940	1.241441523672313	2
10941	1.6819284964944838	0
10942	0.0	0
10943	2.411869377282193	3
10944	1.0816087206819	0
10945	0.2753879414451	3
10946	1.129939211491657	2
10947	1.887636915258181	0
10948	1.6949700014060154	3
10949	0.2653713930481255	1
10950	0.653415957519165	0
10951	1.2468448936562853	1
10952	1.23507563979876	3
10953	1.2268679449508801	0
10954	2.5210426040179446	3
10955	1.0939180508130244	3
10956	0.418314503271639	1
10957	0.4905157316868781	0
10958	0.522112603486425	0
10959	0.850261155333336	3
10960	0.997633282604161	0
10961	3.1569390735244847	3
10962	1.729814520319565	2
10963	4.079633715279997	0
10964	1.457368932302974	3
10965	0.38183818520332	1
10966	2.378334929853724	2
10967	1.357490455998844	2
10968	2.920999721472393	1
10969	1.795990464289607	0
10970	0.94143919424305	0
10971	1.23507563979876	0
10972	3.3048997997934633	3
10973	1.1941693805824325	1
10974	0.33961811053587543	0
10975	3.2711217565167496	3
10976	1.989496092768936	2
10977	0.412902220010973	0
10978	1.2753240624544557	3
10979	1.8719985392192178	2
10980	5.473150768154568	3
10981	4.046026214949648	3
10982	1.01218021425014	2
10983	0.0	0
10984	1.9364348372139641	3
10985	1.0558280883224045	3
10986	2.4222300975501945	3
10987	1.721826619970252	3
10988	0.4646431437661881	2
10989	2.0804823733300113	2
10990	1.299493735889805	2
10991	2.030533951262762	1
10992	1.8539129706429398	2
10993	0.5504506647337499	1
10994	1.1037030091545441	0
10995	3.027667503053875	3
10996	0.533021300886825	0
10997	0.533021300886825	0
10998	1.3756495238122521	3
10999	1.3756495238122521	3
11000	1.3426567451040359	3
11001	1.00247140012318	0
11002	1.1680346630259568	1
11003	0.155854448775817	0
11004	0.293732691492228	3
11005	0.293732691492228	2
11006	0.5762532487763171	2
11007	0.189769704258469	3
11008	0.189769704258469	2
11009	1.79233656064078	2
11010	1.1455407260740849	0
11011	0.4345987829341171	1
11012	0.728719362362289	0
11013	0.0	2
11014	0.275422667887553	0
11015	0.48826213759945497	0
11016	0.48826213759945497	0
11017	1.372467928007727	1
11018	1.252511562326423	2
11019	0.8872574065244611	2
11020	0.9024976611794515	0
11021	0.836478754871446	2
11022	1.691030024918003	1
11023	2.246762933679398	3
11024	1.4097516862547979	1
11025	0.615658856055038	1
11026	1.9458523822797789	3
11027	0.6700876471569189	3
11028	0.7919252784950824	1
11029	1.2783844426808124	1
11030	0.0	0
11031	1.4716343681463515	1
11032	0.5787269844527521	2
11033	1.858649630149801	2
11034	1.9167080770630012	0
11035	4.4270535584140545	3
11036	3.004243404276054	3
11037	3.004243404276054	3
11038	4.4270535584140545	3
11039	0.4236374690679078	0
11040	0.4236374690679078	0
11041	0.2243559845032948	2
11042	2.5942454401793316	1
11043	3.2593148579615385	2
11044	1.6628901172048312	2
11045	0.21129475633043548	0
11046	1.5776967655582255	0
11047	0.0	2
11048	0.414844846630541	2
11049	2.69974541455316	1
11050	0.25126041860847304	0
11051	0.6224768952446369	0
11052	0.381435956428483	2
11053	1.5517221258230482	2
