id	score	importantwordcount	intensity
2018-en-fear-dev-67	0.0	0.0	0
2018-en-fear-dev-68	8.088132262344391	6.0	2
2018-en-fear-dev-69	0.0	0.0	0
2018-en-fear-dev-70	1.2588064250039899	1.0	3
2018-en-fear-dev-71	0.9021314810652541	1.0	0
2018-en-fear-dev-72	0.0	0.0	1
2018-en-fear-dev-73	0.0	0.0	0
2018-en-fear-dev-74	0.0	0.0	0
2018-en-fear-dev-75	0.0	0.0	0
2018-en-fear-dev-76	0.0	0.0	1
2018-en-fear-dev-77	0.0	0.0	0
2018-en-fear-dev-78	0.0	0.0	0
2018-en-fear-dev-79	1.68625043983093	1.0	2
2018-en-fear-dev-80	0.0	0.0	3
2018-en-fear-dev-81	0.940352693885452	1.0	0
2018-en-fear-dev-82	1.75128291010178	1.0	3
2018-en-fear-dev-83	0.704772046906759	1.0	0
2018-en-fear-dev-84	0.0	0.0	0
2018-en-fear-dev-85	0.0	0.0	0
2018-en-fear-dev-86	0.0	0.0	1
2018-en-fear-dev-87	0.0	0.0	0
2018-en-fear-dev-88	0.871040893995223	1.0	0
2018-en-fear-dev-89	1.5727367235307	1.0	0
2018-en-fear-dev-90	1.75128291010178	1.0	1
2018-en-fear-dev-91	0.0	0.0	0
2018-en-fear-dev-92	0.0	0.0	1
2018-en-fear-dev-93	0.0	0.0	0
2018-en-fear-dev-94	1.16349624519966	1.0	1
2018-en-fear-dev-95	0.0	0.0	0
2018-en-fear-dev-96	0.0	0.0	0
2018-en-fear-dev-97	0.0	0.0	0
2018-en-fear-dev-98	0.715190978415005	1.0	0
2018-en-fear-dev-99	0.809005503075771	1.0	0
2018-en-fear-dev-100	0.0	0.0	0
2018-en-fear-dev-101	4.426940513565478	4.0	2
2018-en-fear-dev-102	3.3808308568430303	2.0	3
2018-en-fear-dev-103	2.0121261281741627	2.0	0
2018-en-fear-dev-104	4.750712557043901	3.0	1
2018-en-fear-dev-105	1.70872329568298	1.0	3
2018-en-fear-dev-106	4.67491005673345	3.0	2
2018-en-fear-dev-107	0.9217103430761721	1.0	0
2018-en-fear-dev-108	0.0	0.0	0
2018-en-fear-dev-109	1.95195360556393	1.0	2
2018-en-fear-dev-110	1.52371071779913	2.0	1
2018-en-fear-dev-111	0.0	0.0	0
2018-en-fear-dev-112	0.0	0.0	0
2018-en-fear-dev-113	0.0	0.0	2
2018-en-fear-dev-114	0.0	0.0	0
2018-en-fear-dev-115	1.3500432794206798	1.0	0
2018-en-fear-dev-116	0.0	0.0	3
2018-en-fear-dev-117	1.960328971407527	2.0	3
2018-en-fear-dev-118	4.039870506980792	3.0	2
2018-en-fear-dev-119	1.1190444826288302	1.0	0
2018-en-fear-dev-120	0.0	0.0	1
2018-en-fear-dev-121	3.8018042552556546	4.0	3
2018-en-fear-dev-122	0.0	0.0	0
2018-en-fear-dev-123	1.54648849745577	1.0	2
2018-en-fear-dev-124	4.719940898377152	3.0	1
2018-en-fear-dev-125	1.4411279817979399	1.0	1
2018-en-fear-dev-126	0.0	0.0	0
2018-en-fear-dev-127	1.8486246724683701	1.0	1
2018-en-fear-dev-128	0.0	0.0	0
2018-en-fear-dev-129	0.0	0.0	0
2018-en-fear-dev-130	0.6215792367338759	1.0	1
2018-en-fear-dev-131	0.0	0.0	0
2018-en-fear-dev-132	2.5945738911441008	2.0	2
2018-en-fear-dev-133	0.0	0.0	0
2018-en-fear-dev-134	0.0	0.0	0
2018-en-fear-dev-135	0.0	0.0	2
2018-en-fear-dev-136	0.0	0.0	0
2018-en-fear-dev-137	1.394307948749492	2.0	0
2018-en-fear-dev-138	1.00535752419445	1.0	1
2018-en-fear-dev-139	2.956394735331937	3.0	3
2018-en-fear-dev-140	0.0	0.0	2
2018-en-fear-dev-141	1.68625043983093	1.0	2
2018-en-fear-dev-142	0.603529518499451	1.0	1
2018-en-fear-dev-143	2.085473566520399	2.0	0
2018-en-fear-dev-144	0.0	0.0	2
2018-en-fear-dev-145	0.6160942346868089	1.0	0
2018-en-fear-dev-146	1.95195360556393	1.0	0
2018-en-fear-dev-147	0.0	0.0	2
2018-en-fear-dev-148	0.0	0.0	0
2018-en-fear-dev-149	0.0	0.0	0
2018-en-fear-dev-150	0.0	0.0	2
2018-en-fear-dev-151	0.0	0.0	0
2018-en-fear-dev-152	1.876950374291937	3.0	0
2018-en-fear-dev-153	0.0	0.0	0
2018-en-fear-dev-154	0.0	0.0	2
2018-en-fear-dev-155	0.649040853383092	1.0	0
2018-en-fear-dev-156	0.0	0.0	0
2018-en-fear-dev-157	1.02241764693976	1.0	0
2018-en-fear-dev-158	0.0	0.0	2
2018-en-fear-dev-159	5.201645238614502	4.0	0
2018-en-fear-dev-160	0.0	0.0	1
2018-en-fear-dev-161	0.0	0.0	2
2018-en-fear-dev-162	0.0	0.0	0
2018-en-fear-dev-163	0.0	0.0	1
2018-en-fear-dev-164	0.0	0.0	0
2018-en-fear-dev-165	0.0	0.0	1
2018-en-fear-dev-166	3.23633734081762	2.0	3
2018-en-fear-dev-167	0.531231274574177	1.0	0
2018-en-fear-dev-168	0.5619348453530589	1.0	0
2018-en-fear-dev-169	0.0	0.0	0
2018-en-fear-dev-170	0.937222800876524	1.0	0
2018-en-fear-dev-171	2.7709542205978983	3.0	2
2018-en-fear-dev-172	0.0	0.0	0
2018-en-fear-dev-173	0.0	0.0	0
2018-en-fear-dev-174	2.314672006011279	2.0	1
2018-en-fear-dev-175	0.0	0.0	0
2018-en-fear-dev-176	2.525911652822666	2.0	2
2018-en-fear-dev-177	2.9749893556738805	2.0	0
2018-en-fear-dev-178	0.0	0.0	0
2018-en-fear-dev-179	0.0	0.0	0
2018-en-fear-dev-180	2.474553360547528	2.0	1
2018-en-fear-dev-181	3.896339455244843	6.0	3
2018-en-fear-dev-182	0.6160942346868089	1.0	0
2018-en-fear-dev-183	0.0	0.0	0
2018-en-fear-dev-184	2.0432463240687793	2.0	0
2018-en-fear-dev-185	0.6215792367338759	1.0	2
2018-en-fear-dev-186	1.9437231064274199	1.0	0
2018-en-fear-dev-187	0.0	0.0	0
2018-en-fear-dev-188	0.0	0.0	0
2018-en-fear-dev-189	0.0	0.0	0
2018-en-fear-dev-190	0.0	0.0	0
2018-en-fear-dev-191	0.0	0.0	0
2018-en-fear-dev-192	1.32334494614156	1.0	0
2018-en-fear-dev-193	0.0	0.0	1
2018-en-fear-dev-194	1.8890041905856019	2.0	3
2018-en-fear-dev-195	1.01194634707246	1.0	3
2018-en-fear-dev-196	0.0	0.0	0
2018-en-fear-dev-197	0.9674546236632429	1.0	0
2018-en-fear-dev-198	0.649040853383092	1.0	0
2018-en-fear-dev-199	2.040455813443689	2.0	0
2018-en-fear-dev-200	1.75128291010178	1.0	3
