id	score	importantwordcount	intensity
2018-en-valence-dev-128	-2.604	0.0	-1
2018-en-valence-dev-129	-0.7359999999999998	0.0	-3
2018-en-valence-dev-130	0.6390000000000005	0.0	-2
2018-en-valence-dev-131	-0.24800000000000022	1.0	-3
2018-en-valence-dev-132	-1.446	0.0	0
2018-en-valence-dev-133	1.935000000000001	3.0	0
2018-en-valence-dev-134	5.184000000000001	2.0	0
2018-en-valence-dev-135	-1.8290000000000002	0.0	0
2018-en-valence-dev-136	2.5069999999999997	0.0	-3
2018-en-valence-dev-137	0.8380000000000001	1.0	1
2018-en-valence-dev-138	6.189	1.0	-2
2018-en-valence-dev-139	-1.0359999999999996	1.0	-3
2018-en-valence-dev-140	0.11600000000000027	2.0	3
2018-en-valence-dev-141	1.528	1.0	1
2018-en-valence-dev-142	-9.639000000000003	0.0	-2
2018-en-valence-dev-143	-3.744	1.0	-1
2018-en-valence-dev-144	-4.253	0.0	-1
2018-en-valence-dev-145	2.388	1.0	3
2018-en-valence-dev-146	1.519	0.0	-2
2018-en-valence-dev-147	-1.175	0.0	-2
2018-en-valence-dev-148	4.264	1.0	-2
2018-en-valence-dev-149	-3.6890000000000005	0.0	-2
2018-en-valence-dev-150	-1.5740000000000003	0.0	-1
2018-en-valence-dev-151	-3.3380000000000005	1.0	0
2018-en-valence-dev-152	0.9939999999999998	1.0	2
2018-en-valence-dev-153	6.194	3.0	3
2018-en-valence-dev-154	2.712999999999999	0.0	1
2018-en-valence-dev-155	4.856999999999999	2.0	2
2018-en-valence-dev-156	2.0279999999999996	1.0	2
2018-en-valence-dev-157	0.71	2.0	1
2018-en-valence-dev-158	-3.6599999999999997	1.0	-3
2018-en-valence-dev-159	-2.235	0.0	-3
2018-en-valence-dev-160	-2.1439999999999997	0.0	0
2018-en-valence-dev-161	-0.554	0.0	3
2018-en-valence-dev-162	1.101	0.0	3
2018-en-valence-dev-163	-7.748	1.0	-2
2018-en-valence-dev-164	0.1799999999999999	1.0	1
2018-en-valence-dev-165	7.664000000000001	2.0	1
2018-en-valence-dev-166	2.3	1.0	2
2018-en-valence-dev-167	-8.583	0.0	-2
2018-en-valence-dev-168	-0.13900000000000023	2.0	-3
2018-en-valence-dev-169	-3.2670000000000012	0.0	0
2018-en-valence-dev-170	-5.04	0.0	-2
2018-en-valence-dev-171	-4.659	0.0	-3
2018-en-valence-dev-172	-0.6210000000000001	0.0	-2
2018-en-valence-dev-173	-6.3999999999999995	0.0	-2
2018-en-valence-dev-174	0.04799999999999999	0.0	-2
2018-en-valence-dev-175	-5.76	0.0	0
2018-en-valence-dev-176	-3.1469999999999994	0.0	-3
2018-en-valence-dev-177	-3.0929999999999986	0.0	-2
2018-en-valence-dev-178	0.728	0.0	-3
2018-en-valence-dev-179	-1.6230000000000002	0.0	0
2018-en-valence-dev-180	3.6649999999999996	3.0	3
2018-en-valence-dev-181	-1.2449999999999997	0.0	-2
2018-en-valence-dev-182	-1.1959999999999997	0.0	0
2018-en-valence-dev-183	2.326	1.0	3
2018-en-valence-dev-184	6.291999999999999	5.0	1
2018-en-valence-dev-185	-3.4490000000000007	0.0	-3
2018-en-valence-dev-186	-1.606	0.0	-3
2018-en-valence-dev-187	-1.6200000000000003	0.0	-3
2018-en-valence-dev-188	2.804	2.0	3
2018-en-valence-dev-189	0.030999999999999917	0.0	2
2018-en-valence-dev-190	4.031	2.0	1
2018-en-valence-dev-191	-3.417000000000001	0.0	-2
2018-en-valence-dev-192	8.020999999999999	4.0	3
2018-en-valence-dev-193	-0.53	1.0	3
2018-en-valence-dev-194	1.912	1.0	3
2018-en-valence-dev-195	2.3509999999999995	1.0	3
2018-en-valence-dev-196	1.295	1.0	3
2018-en-valence-dev-197	-4.864000000000001	0.0	-2
2018-en-valence-dev-198	1.9330000000000003	1.0	0
2018-en-valence-dev-199	0.3100000000000001	1.0	2
2018-en-valence-dev-200	3.7359999999999998	1.0	2
